ORAINI,DAY_AHEAD_TOTAL_LOAD_MW_MSUD,ACTUAL_TOTAL_LOAD_MW_MSUD,DAY_AHEAD_TOTAL_LOAD_MW_NORD,ACTUAL_TOTAL_LOAD_MW_NORD
2019-01-18 09:00:00,19473.0,19636.0,27960.0,27261.0
2019-01-18 10:00:00,19124.0,19404.0,28036.0,26993.0
2019-01-18 11:00:00,18980.0,18832.0,28151.0,26801.0
2019-01-18 12:00:00,18337.0,18357.0,25958.0,24696.0
2019-01-18 13:00:00,17674.0,17976.0,25379.0,24579.0
2019-01-18 14:00:00,17835.0,18686.0,25397.0,25353.0
2019-01-18 15:00:00,18170.0,18656.0,25443.0,25552.0
2019-01-18 16:00:00,18672.0,18796.0,25888.0,25854.0
2019-01-18 17:00:00,19987.0,20168.0,26402.0,26391.0
2019-01-18 18:00:00,20874.0,20448.0,26516.0,26021.0
2019-01-18 19:00:00,20720.0,20289.0,25669.0,24961.0
2019-01-18 20:00:00,19839.0,19202.0,24020.0,23296.0
2019-01-18 21:00:00,18416.0,17726.0,22144.0,21414.0
2019-01-18 22:00:00,16730.0,16077.0,19837.0,19234.0
2019-01-18 23:00:00,14688.0,14355.0,17850.0,17500.0
2019-01-19 00:00:00,12621.0,12442.0,16226.0,15957.0
2019-01-19 01:00:00,11612.0,11299.0,15325.0,15283.0
2019-01-19 02:00:00,11057.0,10761.0,14720.0,14922.0
2019-01-19 03:00:00,10727.0,10467.0,14301.0,14710.0
2019-01-19 04:00:00,10727.0,10534.0,14259.0,14629.0
2019-01-19 05:00:00,11118.0,10961.0,14590.0,14939.0
2019-01-19 06:00:00,12262.0,12306.0,16003.0,16560.0
2019-01-19 07:00:00,13881.0,13870.0,18335.0,18967.0
2019-01-19 08:00:00,15494.0,15428.0,19929.0,20447.0
2019-01-19 09:00:00,17063.0,16729.0,20865.0,21422.0
2019-01-19 10:00:00,17183.0,16557.0,20794.0,21396.0
2019-01-19 11:00:00,16381.0,15847.0,20094.0,20793.0
2019-01-19 12:00:00,15982.0,15819.0,18974.0,19444.0
2019-01-19 13:00:00,15624.0,15210.0,17749.0,18086.0
2019-01-19 14:00:00,15388.0,15065.0,17423.0,17944.0
2019-01-19 15:00:00,15501.0,15518.0,17380.0,17881.0
2019-01-19 16:00:00,16033.0,15887.0,17742.0,18289.0
2019-01-19 17:00:00,17373.0,17552.0,19598.0,20001.0
2019-01-19 18:00:00,18309.0,18229.0,20910.0,20916.0
2019-01-19 19:00:00,18563.0,18447.0,20892.0,20724.0
2019-01-19 20:00:00,17970.0,17550.0,19495.0,19263.0
2019-01-19 21:00:00,16623.0,16171.0,18000.0,17904.0
2019-01-19 22:00:00,15345.0,14945.0,16654.0,16517.0
2019-01-19 23:00:00,13841.0,13661.0,15366.0,15204.0
2019-01-20 00:00:00,12453.0,12255.0,14072.0,13995.0
2019-01-20 01:00:00,11364.0,10997.0,13250.0,13291.0
2019-01-20 02:00:00,10639.0,10348.0,12748.0,12806.0
2019-01-20 03:00:00,10260.0,9987.0,12433.0,12661.0
2019-01-20 04:00:00,10125.0,9930.0,12313.0,12614.0
2019-01-20 05:00:00,10355.0,10164.0,12592.0,12931.0
2019-01-20 06:00:00,10901.0,10757.0,13370.0,13652.0
2019-01-20 07:00:00,11579.0,11286.0,14433.0,14549.0
2019-01-20 08:00:00,12546.0,12549.0,15207.0,15095.0
2019-01-20 09:00:00,14145.0,13560.0,16294.0,15902.0
2019-01-20 10:00:00,15044.0,14356.0,16973.0,16081.0
2019-01-20 11:00:00,14980.0,14676.0,16858.0,16018.0
2019-01-20 12:00:00,14965.0,14432.0,16510.0,15981.0
2019-01-20 13:00:00,14520.0,13784.0,15858.0,15122.0
2019-01-20 14:00:00,13990.0,13413.0,15427.0,15047.0
2019-01-20 15:00:00,13982.0,13742.0,15836.0,15091.0
2019-01-20 16:00:00,14486.0,14154.0,16433.0,15825.0
2019-01-20 17:00:00,15891.0,15546.0,17948.0,17778.0
2019-01-20 18:00:00,16799.0,16295.0,19111.0,19000.0
2019-01-20 19:00:00,17204.0,16695.0,19438.0,19413.0
2019-01-20 20:00:00,17095.0,16471.0,18814.0,18496.0
2019-01-20 21:00:00,16263.0,15664.0,17774.0,17386.0
2019-01-20 22:00:00,14987.0,14330.0,16251.0,15824.0
2019-01-20 23:00:00,13339.0,12786.0,14787.0,14527.0
2019-01-21 00:00:00,11699.0,11206.0,13735.0,13392.0
2019-01-21 01:00:00,10776.0,10352.0,13040.0,12889.0
2019-01-21 02:00:00,10306.0,9916.0,12648.0,12784.0
2019-01-21 03:00:00,10099.0,9883.0,12517.0,12865.0
2019-01-21 04:00:00,10255.0,10085.0,12738.0,13256.0
2019-01-21 05:00:00,10999.0,10939.0,14030.0,14783.0
2019-01-21 06:00:00,13182.0,13431.0,17806.0,18745.0
2019-01-21 07:00:00,16170.0,16360.0,22477.0,23240.0
2019-01-21 08:00:00,18387.0,18307.0,25923.0,26495.0
2019-01-21 09:00:00,19883.0,19268.0,27017.0,27174.0
2019-01-21 10:00:00,19689.0,19456.0,26840.0,26740.0
2019-01-21 11:00:00,19159.0,19383.0,26706.0,26380.0
2019-01-21 12:00:00,18916.0,19154.0,24945.0,24155.0
2019-01-21 13:00:00,18548.0,18579.0,24849.0,24697.0
2019-01-21 14:00:00,19166.0,19179.0,25899.0,25778.0
2019-01-21 15:00:00,19295.0,19453.0,26457.0,26131.0
2019-01-21 16:00:00,19337.0,19987.0,26908.0,26366.0
2019-01-21 17:00:00,20223.0,20903.0,27268.0,26830.0
2019-01-21 18:00:00,20636.0,20839.0,26945.0,26379.0
2019-01-21 19:00:00,20533.0,20700.0,25859.0,25368.0
2019-01-21 20:00:00,19678.0,19652.0,24260.0,23628.0
2019-01-21 21:00:00,18267.0,18112.0,22519.0,21907.0
2019-01-21 22:00:00,16522.0,16320.0,20079.0,19604.0
2019-01-21 23:00:00,14585.0,14366.0,18141.0,17875.0
2019-01-22 00:00:00,12737.0,12684.0,17164.0,16420.0
2019-01-22 01:00:00,11611.0,11558.0,16048.0,15850.0
2019-01-22 02:00:00,11006.0,11046.0,15732.0,15441.0
2019-01-22 03:00:00,10905.0,10858.0,15566.0,15298.0
2019-01-22 04:00:00,11082.0,11054.0,15870.0,15481.0
2019-01-22 05:00:00,11829.0,11862.0,17125.0,16646.0
2019-01-22 06:00:00,14061.0,13997.0,20444.0,20058.0
2019-01-22 07:00:00,16999.0,16980.0,24630.0,24329.0
2019-01-22 08:00:00,18973.0,18846.0,27929.0,27346.0
2019-01-22 09:00:00,19986.0,19871.0,28172.0,27925.0
2019-01-22 10:00:00,20282.0,20165.0,27887.0,27290.0
2019-01-22 11:00:00,19710.0,20310.0,28033.0,26700.0
2019-01-22 12:00:00,19119.0,19511.0,26226.0,24473.0
2019-01-22 13:00:00,18679.0,18751.0,25471.0,24747.0
2019-01-22 14:00:00,19210.0,19054.0,26143.0,25684.0
2019-01-22 15:00:00,19318.0,19198.0,26651.0,26214.0
2019-01-22 16:00:00,19543.0,19743.0,27287.0,26623.0
2019-01-22 17:00:00,20683.0,20809.0,27714.0,27326.0
2019-01-22 18:00:00,21103.0,20939.0,27535.0,26972.0
2019-01-22 19:00:00,20819.0,20810.0,26488.0,25835.0
2019-01-22 20:00:00,19877.0,19708.0,24859.0,24105.0
2019-01-22 21:00:00,18337.0,18114.0,23015.0,22255.0
2019-01-22 22:00:00,16610.0,16416.0,20714.0,19748.0
2019-01-22 23:00:00,14510.0,14494.0,18641.0,17900.0
2019-01-23 00:00:00,13016.0,12770.0,16923.0,16394.0
2019-01-23 01:00:00,11813.0,11827.0,16314.0,15705.0
2019-01-23 02:00:00,11228.0,11469.0,15882.0,15308.0
2019-01-23 03:00:00,11012.0,11269.0,15666.0,15312.0
2019-01-23 04:00:00,11114.0,11406.0,15723.0,15702.0
2019-01-23 05:00:00,11792.0,11981.0,16642.0,16857.0
2019-01-23 06:00:00,13753.0,14411.0,19635.0,20400.0
2019-01-23 07:00:00,16778.0,17114.0,24073.0,24709.0
2019-01-23 08:00:00,18739.0,18823.0,27281.0,27610.0
2019-01-23 09:00:00,19827.0,19599.0,28477.0,28554.0
2019-01-23 10:00:00,20005.0,19075.0,28206.0,28700.0
2019-01-23 11:00:00,20296.0,18968.0,27676.0,28722.0
2019-01-23 12:00:00,19350.0,18855.0,25335.0,26653.0
2019-01-23 13:00:00,18524.0,18409.0,25193.0,26640.0
2019-01-23 14:00:00,19141.0,18488.0,25973.0,27402.0
2019-01-23 15:00:00,19581.0,18973.0,26461.0,27585.0
2019-01-23 16:00:00,20022.0,19790.0,26825.0,27841.0
2019-01-23 17:00:00,21112.0,20998.0,27139.0,27988.0
2019-01-23 18:00:00,21642.0,21305.0,27339.0,27369.0
2019-01-23 19:00:00,21521.0,21060.0,26699.0,26174.0
2019-01-23 20:00:00,20645.0,19985.0,24882.0,24479.0
2019-01-23 21:00:00,19067.0,18457.0,23070.0,22469.0
2019-01-23 22:00:00,17347.0,16724.0,20682.0,19993.0
2019-01-23 23:00:00,15328.0,14862.0,18739.0,18179.0
2019-01-24 00:00:00,13124.0,12845.0,16957.0,16891.0
2019-01-24 01:00:00,12075.0,11763.0,16228.0,16154.0
2019-01-24 02:00:00,11639.0,11264.0,15771.0,15655.0
2019-01-24 03:00:00,11396.0,11077.0,15679.0,15367.0
2019-01-24 04:00:00,11427.0,11232.0,15872.0,15690.0
2019-01-24 05:00:00,11902.0,11854.0,16907.0,16890.0
2019-01-24 06:00:00,14108.0,14058.0,20011.0,20412.0
2019-01-24 07:00:00,17075.0,17138.0,24370.0,24789.0
2019-01-24 08:00:00,18817.0,18893.0,27442.0,27427.0
2019-01-24 09:00:00,19724.0,20048.0,28891.0,28220.0
2019-01-24 10:00:00,19256.0,20283.0,29296.0,28088.0
2019-01-24 11:00:00,19122.0,20160.0,29421.0,27539.0
2019-01-24 12:00:00,19061.0,19877.0,26468.0,25302.0
2019-01-24 13:00:00,18745.0,19452.0,25890.0,25903.0
2019-01-24 14:00:00,18938.0,19704.0,27003.0,26391.0
2019-01-24 15:00:00,19168.0,19833.0,27502.0,26501.0
2019-01-24 16:00:00,19740.0,20024.0,27638.0,26683.0
2019-01-24 17:00:00,20674.0,21177.0,28192.0,27336.0
2019-01-24 18:00:00,21523.0,21445.0,27643.0,27329.0
2019-01-24 19:00:00,21427.0,21272.0,26543.0,26173.0
2019-01-24 20:00:00,20425.0,20104.0,24650.0,24404.0
2019-01-24 21:00:00,18842.0,18684.0,22887.0,22580.0
2019-01-24 22:00:00,17067.0,16739.0,20266.0,20099.0
2019-01-24 23:00:00,15190.0,14612.0,18293.0,18445.0
2019-01-25 00:00:00,13281.0,12826.0,17044.0,16553.0
2019-01-25 01:00:00,12073.0,11926.0,16367.0,15944.0
2019-01-25 02:00:00,11488.0,11336.0,15726.0,15631.0
2019-01-25 03:00:00,11257.0,11312.0,15408.0,15454.0
2019-01-25 04:00:00,11409.0,11352.0,15646.0,15725.0
2019-01-25 05:00:00,11900.0,12044.0,16696.0,17025.0
2019-01-25 06:00:00,13835.0,14403.0,19884.0,20362.0
2019-01-25 07:00:00,16864.0,17179.0,23909.0,24874.0
2019-01-25 08:00:00,18902.0,19194.0,26740.0,27261.0
2019-01-25 09:00:00,20191.0,20524.0,27450.0,27781.0
2019-01-25 10:00:00,20771.0,20436.0,27250.0,27797.0
2019-01-25 11:00:00,20584.0,20395.0,26916.0,27513.0
2019-01-25 12:00:00,19857.0,20072.0,25561.0,25165.0
2019-01-25 13:00:00,19350.0,19568.0,25582.0,25104.0
2019-01-25 14:00:00,19133.0,19914.0,25882.0,25828.0
2019-01-25 15:00:00,19434.0,19875.0,25970.0,25774.0
2019-01-25 16:00:00,20213.0,19857.0,26004.0,25900.0
2019-01-25 17:00:00,20925.0,20842.0,27049.0,26545.0
2019-01-25 18:00:00,21332.0,21164.0,27470.0,26590.0
2019-01-25 19:00:00,21183.0,21155.0,26381.0,25433.0
2019-01-25 20:00:00,20206.0,20008.0,24501.0,23351.0
2019-01-25 21:00:00,18761.0,18428.0,22545.0,21698.0
2019-01-25 22:00:00,17025.0,16598.0,20340.0,19328.0
2019-01-25 23:00:00,15265.0,14627.0,18267.0,17635.0
2019-01-26 00:00:00,12815.0,12852.0,16232.0,16245.0
2019-01-26 01:00:00,11858.0,11777.0,15239.0,15431.0
2019-01-26 02:00:00,11102.0,11220.0,14873.0,14745.0
2019-01-26 03:00:00,10887.0,10913.0,14669.0,14607.0
2019-01-26 04:00:00,10837.0,10849.0,14670.0,14559.0
2019-01-26 05:00:00,11262.0,11282.0,15081.0,14979.0
2019-01-26 06:00:00,12617.0,12518.0,16376.0,16690.0
2019-01-26 07:00:00,14314.0,14045.0,18733.0,18817.0
2019-01-26 08:00:00,15909.0,15838.0,20064.0,20345.0
2019-01-26 09:00:00,17444.0,17282.0,21077.0,21515.0
2019-01-26 10:00:00,17598.0,17482.0,21178.0,21429.0
2019-01-26 11:00:00,17232.0,17170.0,20553.0,20632.0
2019-01-26 12:00:00,16618.0,16870.0,19250.0,19205.0
2019-01-26 13:00:00,16213.0,16134.0,18074.0,17979.0
2019-01-26 14:00:00,15480.0,15878.0,17676.0,17552.0
2019-01-26 15:00:00,15526.0,15822.0,17660.0,17574.0
2019-01-26 16:00:00,15854.0,16182.0,17964.0,17946.0
2019-01-26 17:00:00,17731.0,17832.0,19434.0,19686.0
2019-01-26 18:00:00,18996.0,18803.0,21196.0,20994.0
2019-01-26 19:00:00,19131.0,19017.0,21320.0,20831.0
2019-01-26 20:00:00,18467.0,18036.0,19668.0,19307.0
2019-01-26 21:00:00,17078.0,16659.0,18199.0,17871.0
2019-01-26 22:00:00,15742.0,15300.0,16899.0,16595.0
2019-01-26 23:00:00,14251.0,13879.0,15661.0,15412.0
2019-01-27 00:00:00,12796.0,12305.0,14272.0,14202.0
2019-01-27 01:00:00,11643.0,11168.0,13530.0,13306.0
2019-01-27 02:00:00,10958.0,10482.0,12736.0,12801.0
2019-01-27 03:00:00,10481.0,10070.0,12559.0,12543.0
2019-01-27 04:00:00,10261.0,10007.0,12554.0,12418.0
2019-01-27 05:00:00,10352.0,10355.0,12921.0,12771.0
2019-01-27 06:00:00,10873.0,10826.0,13709.0,13405.0
2019-01-27 07:00:00,11236.0,11604.0,14611.0,14264.0
2019-01-27 08:00:00,12439.0,12684.0,15270.0,15085.0
2019-01-27 09:00:00,14014.0,14352.0,16498.0,16144.0
2019-01-27 10:00:00,14734.0,14945.0,16979.0,17060.0
2019-01-27 11:00:00,14942.0,14669.0,16937.0,17538.0
2019-01-27 12:00:00,15519.0,14921.0,16299.0,17368.0
2019-01-27 13:00:00,14570.0,14040.0,15245.0,16572.0
2019-01-27 14:00:00,14146.0,13944.0,14921.0,16213.0
2019-01-27 15:00:00,14381.0,14056.0,14919.0,16182.0
2019-01-27 16:00:00,14404.0,14205.0,15462.0,16706.0
2019-01-27 17:00:00,15568.0,15742.0,16936.0,18009.0
2019-01-27 18:00:00,16883.0,16636.0,18931.0,19197.0
2019-01-27 19:00:00,17408.0,17089.0,19202.0,19252.0
2019-01-27 20:00:00,17327.0,16816.0,18459.0,18477.0
2019-01-27 21:00:00,16594.0,15910.0,17354.0,17308.0
2019-01-27 22:00:00,15264.0,14546.0,16006.0,15852.0
2019-01-27 23:00:00,13600.0,13080.0,14506.0,14424.0
2019-01-28 00:00:00,11988.0,11658.0,13571.0,13180.0
2019-01-28 01:00:00,11120.0,10762.0,12856.0,12523.0
2019-01-28 02:00:00,10470.0,10322.0,12830.0,12258.0
2019-01-28 03:00:00,10366.0,10170.0,12856.0,12296.0
2019-01-28 04:00:00,10417.0,10300.0,13088.0,12767.0
2019-01-28 05:00:00,11240.0,11126.0,14590.0,14246.0
2019-01-28 06:00:00,13492.0,13437.0,18471.0,18665.0
2019-01-28 07:00:00,16348.0,16099.0,23776.0,23133.0
2019-01-28 08:00:00,18378.0,18070.0,27055.0,26349.0
2019-01-28 09:00:00,19684.0,18701.0,28359.0,27170.0
2019-01-28 10:00:00,19787.0,18930.0,28334.0,27310.0
2019-01-28 11:00:00,19930.0,18662.0,28137.0,27341.0
2019-01-28 12:00:00,19597.0,18435.0,25495.0,25043.0
2019-01-28 13:00:00,19440.0,18144.0,25354.0,25281.0
2019-01-28 14:00:00,19579.0,18351.0,26248.0,26302.0
2019-01-28 15:00:00,19875.0,18492.0,26695.0,26353.0
2019-01-28 16:00:00,20007.0,19134.0,27056.0,26257.0
2019-01-28 17:00:00,20862.0,20346.0,27145.0,26345.0
2019-01-28 18:00:00,21056.0,20748.0,26879.0,26099.0
2019-01-28 19:00:00,20897.0,20622.0,25675.0,25099.0
2019-01-28 20:00:00,20070.0,19584.0,23858.0,23239.0
2019-01-28 21:00:00,18552.0,18196.0,21993.0,21622.0
2019-01-28 22:00:00,16607.0,16318.0,19599.0,19192.0
2019-01-28 23:00:00,14472.0,14261.0,17686.0,17699.0
2019-01-29 00:00:00,13023.0,12395.0,16308.0,16429.0
2019-01-29 01:00:00,12023.0,11427.0,15341.0,15783.0
2019-01-29 02:00:00,11480.0,11114.0,14846.0,15343.0
2019-01-29 03:00:00,11219.0,10850.0,14710.0,15293.0
2019-01-29 04:00:00,11280.0,11028.0,14963.0,15554.0
2019-01-29 05:00:00,11929.0,11703.0,15991.0,16854.0
2019-01-29 06:00:00,13781.0,14012.0,19556.0,20494.0
2019-01-29 07:00:00,16314.0,16764.0,23987.0,24548.0
2019-01-29 08:00:00,18296.0,18942.0,27227.0,27297.0
2019-01-29 09:00:00,19079.0,19877.0,28151.0,27825.0
2019-01-29 10:00:00,19223.0,19605.0,28141.0,27736.0
2019-01-29 11:00:00,18972.0,19146.0,28276.0,27401.0
2019-01-29 12:00:00,18842.0,18562.0,25835.0,25252.0
2019-01-29 13:00:00,18448.0,18146.0,25368.0,25220.0
2019-01-29 14:00:00,18624.0,18531.0,25268.0,26049.0
2019-01-29 15:00:00,18919.0,18775.0,25417.0,26209.0
2019-01-29 16:00:00,18916.0,19089.0,25871.0,26551.0
2019-01-29 17:00:00,20046.0,20256.0,26387.0,26953.0
2019-01-29 18:00:00,21126.0,20799.0,27138.0,27029.0
2019-01-29 19:00:00,21038.0,20704.0,26185.0,25807.0
2019-01-29 20:00:00,20230.0,19628.0,24426.0,23993.0
2019-01-29 21:00:00,18692.0,18200.0,22316.0,22053.0
2019-01-29 22:00:00,16815.0,16387.0,19952.0,19565.0
2019-01-29 23:00:00,14622.0,14233.0,17778.0,17746.0
2019-01-30 00:00:00,12808.0,12605.0,17112.0,16364.0
2019-01-30 01:00:00,11775.0,11637.0,16438.0,15784.0
2019-01-30 02:00:00,11433.0,11148.0,15878.0,15397.0
2019-01-30 03:00:00,11140.0,10966.0,15650.0,15275.0
2019-01-30 04:00:00,11234.0,11079.0,15884.0,15479.0
2019-01-30 05:00:00,11651.0,11882.0,17069.0,16814.0
2019-01-30 06:00:00,13739.0,14120.0,20256.0,20263.0
2019-01-30 07:00:00,16491.0,16853.0,24470.0,24385.0
2019-01-30 08:00:00,18971.0,18690.0,27502.0,27099.0
2019-01-30 09:00:00,19875.0,19543.0,28499.0,28406.0
2019-01-30 10:00:00,19498.0,19495.0,28633.0,28270.0
2019-01-30 11:00:00,18984.0,19028.0,28424.0,28127.0
2019-01-30 12:00:00,18858.0,18998.0,26635.0,26076.0
2019-01-30 13:00:00,18571.0,18430.0,26032.0,26053.0
2019-01-30 14:00:00,19129.0,19000.0,27189.0,26664.0
2019-01-30 15:00:00,19115.0,19679.0,27238.0,26961.0
2019-01-30 16:00:00,19683.0,19879.0,27032.0,27177.0
2019-01-30 17:00:00,20287.0,20820.0,27211.0,27073.0
2019-01-30 18:00:00,20932.0,21197.0,27823.0,26951.0
2019-01-30 19:00:00,20927.0,20997.0,27053.0,25878.0
2019-01-30 20:00:00,20101.0,19984.0,25175.0,23996.0
2019-01-30 21:00:00,18720.0,18490.0,23375.0,22299.0
2019-01-30 22:00:00,16988.0,16624.0,20906.0,19741.0
2019-01-30 23:00:00,14840.0,14631.0,19050.0,18000.0
2019-01-31 00:00:00,12878.0,12958.0,16639.0,16732.0
2019-01-31 01:00:00,11904.0,11999.0,15999.0,16062.0
2019-01-31 02:00:00,11398.0,11480.0,15540.0,15620.0
2019-01-31 03:00:00,11136.0,11309.0,15381.0,15479.0
2019-01-31 04:00:00,11162.0,11270.0,15460.0,15698.0
2019-01-31 05:00:00,11828.0,11955.0,16570.0,16951.0
2019-01-31 06:00:00,13837.0,14300.0,19678.0,20515.0
2019-01-31 07:00:00,16772.0,17049.0,23841.0,24645.0
2019-01-31 08:00:00,18651.0,18881.0,26831.0,27399.0
2019-01-31 09:00:00,19913.0,19821.0,28349.0,28393.0
2019-01-31 10:00:00,19989.0,19904.0,28436.0,28338.0
2019-01-31 11:00:00,19354.0,19297.0,28324.0,28214.0
2019-01-31 12:00:00,18921.0,19162.0,26504.0,25747.0
2019-01-31 13:00:00,18485.0,18581.0,26257.0,25524.0
2019-01-31 14:00:00,18368.0,18855.0,27026.0,26545.0
2019-01-31 15:00:00,18628.0,19224.0,27166.0,27057.0
2019-01-31 16:00:00,18971.0,19716.0,27203.0,27432.0
2019-01-31 17:00:00,20053.0,20650.0,27097.0,27423.0
2019-01-31 18:00:00,21109.0,21026.0,27407.0,27143.0
2019-01-31 19:00:00,21091.0,20866.0,26442.0,25868.0
2019-01-31 20:00:00,20307.0,19867.0,24613.0,24099.0
2019-01-31 21:00:00,18951.0,18397.0,22808.0,22315.0
2019-01-31 22:00:00,17210.0,16453.0,20304.0,19942.0
2019-01-31 23:00:00,14997.0,14680.0,18205.0,18293.0
2019-02-01 00:00:00,13361.0,12669.0,17398.0,16704.0
2019-02-01 01:00:00,12224.0,11754.0,16658.0,15876.0
2019-02-01 02:00:00,11549.0,11193.0,16088.0,15467.0
2019-02-01 03:00:00,11356.0,10934.0,15882.0,15369.0
2019-02-01 04:00:00,11327.0,11027.0,15777.0,15585.0
2019-02-01 05:00:00,11987.0,11795.0,16741.0,16751.0
2019-02-01 06:00:00,13914.0,13856.0,19743.0,20210.0
2019-02-01 07:00:00,16621.0,16445.0,24005.0,24310.0
2019-02-01 08:00:00,18462.0,18019.0,26911.0,27114.0
2019-02-01 09:00:00,19610.0,18532.0,28709.0,28471.0
2019-02-01 10:00:00,19905.0,18470.0,28877.0,28836.0
2019-02-01 11:00:00,19269.0,18403.0,28876.0,29001.0
2019-02-01 12:00:00,18966.0,18212.0,26690.0,26966.0
2019-02-01 13:00:00,18338.0,17768.0,26215.0,26787.0
2019-02-01 14:00:00,18719.0,18206.0,26782.0,27265.0
2019-02-01 15:00:00,19371.0,18334.0,26941.0,27248.0
2019-02-01 16:00:00,19474.0,18801.0,26992.0,27217.0
2019-02-01 17:00:00,20214.0,19744.0,26666.0,27176.0
2019-02-01 18:00:00,20719.0,20199.0,26636.0,26492.0
2019-02-01 19:00:00,20657.0,20084.0,25729.0,25389.0
2019-02-01 20:00:00,19709.0,19067.0,23739.0,23416.0
2019-02-01 21:00:00,18269.0,17618.0,22041.0,21384.0
2019-02-01 22:00:00,16509.0,15935.0,19584.0,19087.0
2019-02-01 23:00:00,14660.0,14154.0,17830.0,17434.0
2019-02-02 00:00:00,12939.0,12645.0,16505.0,16189.0
2019-02-02 01:00:00,11915.0,11747.0,15679.0,15146.0
2019-02-02 02:00:00,11203.0,11260.0,15204.0,14683.0
2019-02-02 03:00:00,10846.0,10996.0,15104.0,14442.0
2019-02-02 04:00:00,10831.0,10863.0,15040.0,14430.0
2019-02-02 05:00:00,11340.0,11138.0,15490.0,14916.0
2019-02-02 06:00:00,12547.0,12250.0,16691.0,16449.0
2019-02-02 07:00:00,14193.0,13587.0,18539.0,18412.0
2019-02-02 08:00:00,15700.0,14854.0,20147.0,20068.0
2019-02-02 09:00:00,16681.0,15891.0,21846.0,21220.0
2019-02-02 10:00:00,17142.0,16060.0,21937.0,21488.0
2019-02-02 11:00:00,17153.0,16171.0,21666.0,21119.0
2019-02-02 12:00:00,16233.0,15591.0,20434.0,19699.0
2019-02-02 13:00:00,16256.0,15099.0,18884.0,18761.0
2019-02-02 14:00:00,15969.0,14957.0,18378.0,18589.0
2019-02-02 15:00:00,16139.0,15064.0,18086.0,18396.0
2019-02-02 16:00:00,16331.0,15480.0,18761.0,18774.0
2019-02-02 17:00:00,17612.0,16941.0,20231.0,19978.0
2019-02-02 18:00:00,18572.0,17822.0,21940.0,20739.0
2019-02-02 19:00:00,18693.0,18145.0,21469.0,20512.0
2019-02-02 20:00:00,18117.0,17341.0,19615.0,19076.0
2019-02-02 21:00:00,16755.0,15879.0,18175.0,17520.0
2019-02-02 22:00:00,15183.0,14451.0,16940.0,16081.0
2019-02-02 23:00:00,13940.0,13191.0,15484.0,14956.0
2019-02-03 00:00:00,12304.0,11871.0,14275.0,13874.0
2019-02-03 01:00:00,11277.0,10926.0,13178.0,12992.0
2019-02-03 02:00:00,10541.0,10251.0,12658.0,12474.0
2019-02-03 03:00:00,10142.0,9894.0,12393.0,12235.0
2019-02-03 04:00:00,10059.0,9640.0,12212.0,12265.0
2019-02-03 05:00:00,10264.0,9829.0,12589.0,12640.0
2019-02-03 06:00:00,10670.0,10474.0,13128.0,13237.0
2019-02-03 07:00:00,11554.0,11098.0,14143.0,13961.0
2019-02-03 08:00:00,12510.0,12184.0,14909.0,14856.0
2019-02-03 09:00:00,14317.0,13283.0,16284.0,16029.0
2019-02-03 10:00:00,15254.0,13816.0,17416.0,16951.0
2019-02-03 11:00:00,15378.0,13781.0,18113.0,17444.0
2019-02-03 12:00:00,15129.0,14145.0,17855.0,16933.0
2019-02-03 13:00:00,14341.0,13514.0,16967.0,15680.0
2019-02-03 14:00:00,13926.0,13089.0,16396.0,15431.0
2019-02-03 15:00:00,13903.0,13252.0,16176.0,15603.0
2019-02-03 16:00:00,14047.0,13375.0,16412.0,15695.0
2019-02-03 17:00:00,15200.0,14753.0,17334.0,16995.0
2019-02-03 18:00:00,16337.0,15951.0,18826.0,18455.0
2019-02-03 19:00:00,16842.0,16508.0,19007.0,18862.0
2019-02-03 20:00:00,16672.0,16380.0,18166.0,18163.0
2019-02-03 21:00:00,15809.0,15502.0,16984.0,16986.0
2019-02-03 22:00:00,14528.0,14232.0,15625.0,15607.0
2019-02-03 23:00:00,12976.0,12636.0,14266.0,14324.0
2019-02-04 00:00:00,11427.0,11175.0,13184.0,13105.0
2019-02-04 01:00:00,10547.0,10395.0,12587.0,12551.0
2019-02-04 02:00:00,10108.0,9993.0,12386.0,12389.0
2019-02-04 03:00:00,9891.0,9840.0,12582.0,12310.0
2019-02-04 04:00:00,10079.0,10018.0,12977.0,12717.0
2019-02-04 05:00:00,10896.0,10783.0,14446.0,14331.0
2019-02-04 06:00:00,13108.0,13109.0,18523.0,18729.0
2019-02-04 07:00:00,15934.0,15561.0,23210.0,23174.0
2019-02-04 08:00:00,17883.0,17779.0,26039.0,25879.0
2019-02-04 09:00:00,18759.0,19017.0,27351.0,26590.0
2019-02-04 10:00:00,18653.0,19125.0,27461.0,26276.0
2019-02-04 11:00:00,18675.0,19020.0,27310.0,25827.0
2019-02-04 12:00:00,18632.0,18858.0,25428.0,23982.0
2019-02-04 13:00:00,18423.0,18277.0,25175.0,24277.0
2019-02-04 14:00:00,18988.0,18776.0,25555.0,25272.0
2019-02-04 15:00:00,19058.0,18875.0,26009.0,25589.0
2019-02-04 16:00:00,19376.0,18874.0,25871.0,25481.0
2019-02-04 17:00:00,19963.0,19588.0,26622.0,25790.0
2019-02-04 18:00:00,20478.0,20174.0,26221.0,25970.0
2019-02-04 19:00:00,20248.0,20210.0,25032.0,24939.0
2019-02-04 20:00:00,19346.0,19319.0,23378.0,23226.0
